id,url,full_name,park_code,description,latitude,longitude,activities,topics,states,designation,cost,entrance,standard_hours,holidays
98C8117C-EDE9-4A7C-9354-5AD0DEFDB848,https://www.nps.gov/ebla/index.htm,Ebey's Landing National Historical Reserve,ebla,"This stunning landscape on the Salish Sea, with its rich farmland and promising seaport, lured the earliest American pioneers north of the Columbia River to Ebey’s Landing. Today Ebey’s Landing National Historical Reserve preserves the historical, agricultural and cultural traditions of both Native and Euro-American – while offering spectacular opportunities for recreation.",48.21403036,-122.6877213,"['Astronomy', 'Stargazing', 'Biking', 'Mountain Biking', 'Road Biking', 'Boating', 'Sailing', 'Camping', 'Car or Front Country Camping', 'Group Camping', 'Fishing', 'Saltwater Fishing', 'Food', 'Dining', 'Picnicking', 'Guided Tours', 'Self-Guided Tours - Walking', 'Self-Guided Tours - Auto', 'Hiking', 'Front-Country Hiking', 'Horse Trekking', 'Horseback Riding', 'Paddling', 'Canoeing', 'Canoe or Kayak Camping', 'Kayaking', 'Stand Up Paddleboarding', 'Junior Ranger Program', 'SCUBA Diving', 'Wildlife Watching', 'Birdwatching', 'Museum Exhibits', 'Shopping']","['Architecture and Building', 'Asian American Heritage', 'Burial, Cemetery and Gravesite', 'Colonization and Settlement', 'Commerce', 'Trade', 'Explorers and Expeditions', 'Farming and  Agriculture', 'Forts', 'Landscape Design', 'Maritime', 'Coastal Defenses', 'Maritime - Military', 'Lighthouses', 'Migrations', 'Military', 'Native American Heritage', 'Westward Expansion', 'Homesteading', 'Animals', 'Birds', 'Fish', 'Coasts, Islands and Atolls', 'Grasslands', 'Prairies', 'Night Sky', 'Astronomy', 'Aurora Borealis', 'Oceans', 'Whales', 'Unique Species', 'Rare']",WA,National Historical Reserve,0,Entrance - Free,"{'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}",
7D06F9D0-1D89-48B5-AFC6-E096C3288C1E,https://www.nps.gov/edal/index.htm,Edgar Allan Poe National Historic Site,edal,"Described as horrifying, mystifying, and brilliant, Poe’s writing has engaged readers all over the globe. The six years Edgar Allan Poe lived in Philadelphia were his happiest and most productive. Yet Poe also struggled with bad luck, personal demons and his wife’s illness. In Poe’s humble home, reflect on the human spirit surmounting crushing obstacles, and celebrate Poe’s astonishing creativity.",39.96195482,-75.1500062,"['Guided Tours', 'Junior Ranger Program']","['Arts', 'Poetry and Literature']",PA,National Historic Site,0,Entrance - Free,"{'wednesday': 'Closed', 'monday': 'Closed', 'thursday': 'Closed', 'sunday': '9:00AM - 5:00PM', 'tuesday': 'Closed', 'friday': '9:00AM - 5:00PM', 'saturday': '9:00AM - 5:00PM'}",['Christmas Day']
0265E5A4-576A-4626-882A-05971DEE9B76,https://www.nps.gov/efmo/index.htm,Effigy Mounds National Monument,efmo,"The mounds preserved here are considered sacred by many Americans, especially the Monument's 20 culturally associated American Indian tribes. A visit offers opportunities to contemplate the meanings of the mounds and the people who built them. The 200 plus American Indian mounds are located in one of the most picturesque sections of the Upper Mississippi River Valley.",43.08095081,-91.19687517,"['Guided Tours', 'Hiking', 'Front-Country Hiking', 'Junior Ranger Program', 'Wildlife Watching', 'Birdwatching', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store']","['Archeology', 'Burial, Cemetery and Gravesite', 'Native American Heritage', 'Animals', 'Birds', 'Fire', 'Forests and Woodlands', 'Deciduous Forests', 'Geology', 'Grasslands', 'Prairies', 'Scenic Views', 'Wetlands']",IA,National Monument,0,Entrance - Free,"{'wednesday': 'Sunrise to Sunset', 'monday': 'Sunrise to Sunset', 'thursday': 'Sunrise to Sunset', 'sunday': 'Sunrise to Sunset', 'tuesday': 'Sunrise to Sunset', 'friday': 'Sunrise to Sunset', 'saturday': 'Sunrise to Sunset'}",
29621EB6-DFBA-40DD-A880-FE29BE9EE2D7,https://www.nps.gov/eise/index.htm,Eisenhower National Historic Site,eise,"Eisenhower National Historic Site preserves the farm of General and 34th President Dwight D. Eisenhower. Adjacent to the Gettysburg battlefield, the farm served the president and first lady as a weekend retreat and as a meeting place for world leaders. With its peaceful setting and view of South Mountain, it was a respite from Washington, DC, and a backdrop for efforts to reduce Cold War tensions.",39.79577592,-77.26508101,"['Biking', 'Road Biking', 'Guided Tours', 'Self-Guided Tours - Walking', 'Living History', 'Junior Ranger Program', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store']","['Farming and  Agriculture', 'Military', 'US Army', 'Presidents', 'Wars and Conflicts', 'Civil War', 'World War I', 'World War II', 'Cold War']",PA,National Historic Site,0,Entrance - Free,"{'wednesday': 'Sunrise to Sunset', 'monday': 'Sunrise to Sunset', 'thursday': 'Sunrise to Sunset', 'sunday': 'Sunrise to Sunset', 'tuesday': 'Sunrise to Sunset', 'friday': 'Sunrise to Sunset', 'saturday': 'Sunrise to Sunset'}",
2EE542B6-3806-4E9C-ABBD-C4CC4C7E97C7,https://www.nps.gov/elca/index.htm,El Camino Real de Tierra Adentro National Historic Trail,elca,"Travel along El Camino Real de Tierra Adentro National Historic Trail to experience and learn from a complicated legacy of 300 years of conflict, cooperation, and cultural exchange between a variety of empires—European and non-European alike.",33.7990672546,-106.866386195,"['Arts and Culture', 'Theater', 'Auto and ATV', 'Scenic Driving', 'Hiking', 'Museum Exhibits']","['Architecture and Building', 'Archeology', 'Arts', 'Photography', 'Colonization and Settlement', 'Commerce', 'Trade', 'Explorers and Expeditions', 'Forts', 'Religion and Spirituality', 'Missions', 'Wars and Conflicts', 'Mexican War', 'Trails']","NM,TX",National Historic Trail,0,Entrance - Free,"{'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}",
111711AC-B056-4CCF-B08F-35EE0E313CF4,https://www.nps.gov/elte/index.htm,El Camino Real de los Tejas National Historic Trail,elte,"Explore a diverse array of histories contained within El Camino Real de los Tejas’ 150-year life, including the Spanish struggle to missionize American Indian nations, the growth of cattle ranching in the Mexican period, and the movement for Texan independence and statehood.",30.0922964581,-97.3397666725,"['Auto and ATV', 'Scenic Driving', 'Museum Exhibits']","['Architecture and Building', 'Archeology', 'Arts', 'Photography', 'Colonization and Settlement', 'Commerce', 'Trade', 'Explorers and Expeditions', 'Forts', 'Native American Heritage', 'Religion and Spirituality', 'Missions', 'Schools and Education', 'Trails']","TX,LA",National Historic Trail,0,Entrance - Free,"{'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}",
0826F21E-43A2-4675-8D2A-11F676293364,https://www.nps.gov/elma/index.htm,El Malpais National Monument,elma,"The richly diverse volcanic landscape of El Malpais (el-mal-pie-EES) offers solitude, recreation, and adventure. Explore incredible geologic features such as lava flows, cinder cones, lava tube caves, and sandstone bluffs. While some may see a desolate environment, people have been adapting to and living in this extraordinary terrain for generations. Come discover the land of fire and ice!",34.88422799,-107.9950948,"['Arts and Culture', 'Auto and ATV', 'Scenic Driving', 'Astronomy', 'Camping', 'Backcountry Camping', 'Caving', 'Guided Tours', 'Self-Guided Tours - Walking', 'Hiking', 'Hunting and Gathering', 'Gathering and Foraging', 'Junior Ranger Program', 'Wildlife Watching', 'Park Film', 'Shopping', 'Bookstore and Park Store']","['Animals', 'Caves, Caverns and Karst', 'Fire', 'Unique Species', 'Rare', 'Volcanoes']",NM,National Monument,0,Entrance - Free,"{'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}",
F894BEB4-0058-4FB9-9E5B-68DB9A5BD198,https://www.nps.gov/elmo/index.htm,El Morro National Monument,elmo,"Imagine the refreshment of finding water after days of dusty travel. A reliable waterhole hidden at the base of a sandstone bluff made El Morro (the headland) a popular campsite for hundreds of years. Here, ancestral Puebloans, Spanish, and American travelers carved over 2,000 signatures, dates, messages, and petroglyphs. Make El Morro National Monument a stopping point on your travels.",35.03895916,-108.3463984,"['Arts and Culture', 'Astronomy', 'Stargazing', 'Camping', 'Car or Front Country Camping', 'RV Camping', 'Food', 'Picnicking', 'Guided Tours', 'Self-Guided Tours - Walking', 'Hiking', 'Junior Ranger Program', 'Park Film', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store']","['Archeology', 'Ruins', 'Military', 'US Army', 'Schools and Education', 'Westward Expansion', 'Animals', 'Birds', 'Forests and Woodlands', 'Geology', 'Trails']",NM,National Monument,0,Entrance - Free,"{'wednesday': 'Closed', 'monday': '9:00AM - 5:00PM', 'thursday': '9:00AM - 5:00PM', 'sunday': '9:00AM - 5:00PM', 'tuesday': 'Closed', 'friday': '9:00AM - 5:00PM', 'saturday': '9:00AM - 5:00PM'}","['Closed Thanksgiving', 'Closed New Years Day', 'Closed Christmas', '4th of July']"
04CB5DB1-522B-4C2C-BB3F-C36361E391E7,https://www.nps.gov/elro/index.htm,Eleanor Roosevelt National Historic Site,elro,"Visit the home of Eleanor Roosevelt. Here, Franklin and Eleanor entertained friends, the press, activists, and official state visitors in the relaxed atmosphere of Val-Kill. Explore the Roosevelt saga in the homes of Franklin and Eleanor Roosevelt, the exhibits at the nation’s first Presidential Library, and over a thousand acres of gardens and trails.",41.76208482,-73.89894026,"['Guided Tours', 'Hands-On', 'Citizen Science', 'Hiking', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store']","[""Women's History""]",NY,National Historic Site,0,Entrance - Free,"{'wednesday': '9:30AM - 4:30PM', 'monday': 'Closed', 'thursday': '9:30AM - 4:30PM', 'sunday': '9:30AM - 4:30PM', 'tuesday': 'Closed', 'friday': '9:30AM - 4:30PM', 'saturday': '9:30AM - 4:30PM'}",
73A512A3-807A-457C-8A3B-5862C9C28BBD,https://www.nps.gov/elis/index.htm,Ellis Island Part of Statue of Liberty National Monument,elis,"How far would you travel to find a better life? What if the journey took weeks under difficult conditions? If you answered ""Whatever it takes,"" you echo the feelings of the 12 million immigrants who passed through these now quiet halls from 1892 to 1954. Ellis Island afforded them the opportunity to attain the American dream for themselves and their descendants. Come hear their stories.",40.69946,-74.0401,"['Food', 'Dining', 'Picnicking', 'Guided Tours', 'Self-Guided Tours - Walking', 'Junior Ranger Program', 'Park Film', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store', 'Gift Shop and Souvenirs']","['Architecture and Building', 'Immigration', 'Maritime', 'Coastal Defenses', 'Migrations', 'Tragic Events', 'Floods', 'Wars and Conflicts', 'War of 1812']","NJ,NY",Part of Statue of Liberty National Monument,['0.00'],['Timed Entry Reservation - Park'],"{'wednesday': '9:00AM - 7:00PM', 'monday': '9:00AM - 7:00PM', 'thursday': '9:00AM - 7:00PM', 'sunday': '9:00AM - 7:00PM', 'tuesday': '9:00AM - 7:00PM', 'friday': '9:00AM - 7:00PM', 'saturday': '9:00AM - 7:00PM'}","['Christmas Day', 'Thanksgiving Day']"
0776E4B1-036C-4C61-9F5D-F5DB0EFB3220,https://www.nps.gov/till/index.htm,Emmett Till and Mamie Till-Mobley National Monument,till,"In 1955, 14-year-old Emmett Till traveled to Money, Mississippi, to visit relatives. He was kidnapped, tortured, and murdered after reportedly whistling at a white woman. His mother, Mamie Till-Mobley, insisted on an open-casket funeral near their hometown of Chicago. Her brave decision let the world see the racist violence inflicted upon her son and set the Civil Rights Movement into motion.",33.9711,-90.3698,"['Arts and Culture', 'Museum Exhibits']","['African American Heritage', 'Burial, Cemetery and Gravesite', 'Colonization and Settlement', 'Monuments and Memorials', 'Religion and Spirituality', 'Churches', 'Social Movements', 'Civil Rights', 'Voting Rights and Suffrage', 'Tragic Events', 'Murders', 'Urban America', ""Women's History""]","IL,MS",National Monument,0,Entrance - Free,,
353241CC-4C4A-4F9E-A928-EFDCE2C6E29A,https://www.nps.gov/euon/index.htm,Eugene O'Neill National Historic Site,euon,"America's only Nobel Prize winning playwright, Eugene O'Neill, chose to live in Northern California at the height of his writing career. Isolated from the world and within the walls of his home, O'Neill wrote his final and most memorable plays; The Iceman Cometh, Long Day's Journey Into Night, and A Moon for the Misbegotten.",37.82604456,-122.0271566,"['Arts and Culture', 'Theater', 'Guided Tours', 'Self-Guided Tours - Walking', 'Junior Ranger Program', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store', 'Gift Shop and Souvenirs']",['Scenic Views'],CA,National Historic Site,0,Entrance - Free,"{'wednesday': '10:00AM - 5:00PM', 'monday': 'Closed', 'thursday': '10:00AM - 5:00PM', 'sunday': '10:00AM - 5:00PM', 'tuesday': 'Closed', 'friday': '10:00AM - 5:00PM', 'saturday': '10:00AM - 5:00PM'}","['Christmas Day', 'Thanksgiving', ""New Year's Day""]"
5EA02193-276A-4037-B7DB-5765A56935FD,https://www.nps.gov/ever/index.htm,Everglades National Park,ever,"Everglades National Park protects an unparalleled landscape that provides important habitat for numerous rare and endangered species like the manatee, American crocodile, and the elusive Florida panther. An international treasure as well - a World Heritage Site, International Biosphere Reserve, a Wetland of International Importance, and a specially protected area under the Cartagena Treaty.",25.37294225,-80.88200301,"['Astronomy', 'Stargazing', 'Biking', 'Road Biking', 'Boating', 'Boat Tour', 'Camping', 'Backcountry Camping', 'Canoe or Kayak Camping', 'RV Camping', 'Compass and GPS', 'Geocaching', 'Fishing', 'Freshwater Fishing', 'Saltwater Fishing', 'Food', 'Picnicking', 'Guided Tours', 'Self-Guided Tours - Walking', 'Self-Guided Tours - Auto', 'Bus/Shuttle Guided Tour', 'Boat Tour', 'Hands-On', 'Citizen Science', 'Volunteer Vacation', 'Hiking', 'Backcountry Hiking', 'Front-Country Hiking', 'Paddling', 'Junior Ranger Program', 'Wildlife Watching', 'Birdwatching', 'Park Film', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store']","['Architecture and Building', 'Archeology', 'Arts', 'Colonization and Settlement', 'Military', 'Artillery', 'US Army', 'Armories', 'Native American Heritage', 'Schools and Education', 'Social Movements', 'Conservation Movement', 'Wars and Conflicts', 'Cold War', 'Animals', 'Alligators or Crocodiles', 'Birds', 'Cats (wild)', 'Fish', 'Tortoises and Turtles', 'Climate Change', 'Coasts, Islands and Atolls', 'Estuaries and Mangroves', 'Fire', 'Geology', 'Grasslands', 'Prairies', 'Natural Sounds', 'Night Sky', 'Oceans', 'River and Riparian', 'Scenic Views', 'Trails', 'Water Trails', 'Unique Species', 'Rare', 'Endangered', 'Wetlands', 'Marshes', 'Wilderness']",FL,National Park,"['30.00', '25.00', '15.00', '0.00', '200.00', '100.00', '75.00', '25.00']","['Entrance - Private Vehicle', 'Entrance - Motorcycle', 'Entrance - Per Person', 'Entrance - Education/Academic Groups', 'Commercial Entrance - Motor Coach', 'Commercial Entrance - Mini-bus', 'Commercial Entrance - Van', 'Commercial Entrance - Sedan']","{'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}",
2337D255-2D32-4997-957A-D461EEA03AF8,https://www.nps.gov/feha/index.htm,Federal Hall National Memorial,feha,"Here on Wall Street, George Washington took the oath of office as our first President, and this site was home to the first Congress, Supreme Court, and Executive Branch offices. The current structure, a Customs House, later served as part of the US Sub-Treasury. Now, the building serves as a museum and memorial to our first President and the beginnings of the United States of America.",40.70731192,-74.01025636,"['Arts and Culture', 'Guided Tours', 'Self-Guided Tours - Walking', 'Junior Ranger Program', 'Museum Exhibits', 'Shopping']","['Architecture and Building', 'American Revolution', 'Commerce', 'Military', 'Monuments and Memorials', 'Presidents', 'Wars and Conflicts']",NY,National Memorial,0,Entrance - Free,"{'wednesday': '10:00AM - 5:00PM', 'monday': '10:00AM - 5:00PM', 'thursday': '10:00AM - 5:00PM', 'sunday': 'Closed', 'tuesday': '10:00AM - 5:00PM', 'friday': '10:00AM - 5:00PM', 'saturday': 'Closed'}","['Christmas Day', 'Independence Day', 'Memorial Day', 'Summer Hours', ""New Year's Day Friday the 30"", 'Veterans Day', 'Thanksgiving', 'Labor Day', 'Columbus Day', ""Washington's Birthday"", 'Martin Luther King Jr. Day']"
